Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
10,9,2022,17,40,41,EXP,65.33,162,2.47,NF,76,130,98,58,14,5,0,0,0,230,0,0,208,0,0,16,12,8530,110,119
10,9,2022,17,52,56,EXP,71.69,176,2.45,NF,70,134,95,54,23,5,0,0,0,234,0,0,207,0,0,13,10,9768,122,137
10,9,2022,18,5,37,EXP,66.63,178,2.67,NF,66,132,104,63,15,1,0,0,0,253,0,0,224,0,0,17,7,8778,119,129
10,9,2022,18,16,54,EXP,59.33,168,2.83,NF,67,117,127,60,9,1,0,0,0,224,0,0,205,0,0,14,12,7677,117,125
10,9,2022,18,36,17,EXP,65.60,166,2.53,NF,77,128,94,61,15,4,1,1,0,219,0,0,198,0,0,15,11,8125,116,126
10,9,2022,18,38,29,EXP,61.29,157,2.56,NF,76,129,112,51,12,1,0,0,0,215,0,0,193,0,0,14,9,7831,110,125
10,9,2022,20,1,12,EXP,71.31,183,2.56,NF,67,132,108,44,28,2,0,0,0,241,0,0,222,0,0,14,10,8292,120,131
10,9,2022,20,14,54,EXP,80.70,205,2.54,NF,55,124,129,57,14,2,0,0,0,268,0,0,244,0,0,17,9,10623,128,140
10,9,2022,20,24,48,EXP,66.02,171,2.59,NF,71,133,99,62,13,3,0,0,0,232,0,0,210,0,0,14,9,7865,113,126
10,9,2022,20,27,0,EXP,64.08,188,2.93,NF,58,155,95,59,10,4,0,0,0,241,0,0,222,0,0,12,10,7885,123,127
10,9,2022,20,46,14,EXP,62.07,145,2.33,NF,77,128,100,54,16,6,0,0,0,202,0,0,185,0,0,13,16,7661,110,114
11,9,2022,0,0,31,EXP,73.31,193,2.63,NF,59,141,110,53,16,2,0,0,0,252,0,0,229,0,0,15,5,9045,126,140
11,9,2022,0,6,31,EXP,61.51,188,3.05,NF,68,143,105,50,11,4,0,0,0,238,0,0,215,0,0,11,10,8329,120,131
11,9,2022,0,12,37,EXP,61.13,166,2.71,NF,74,137,100,49,13,6,2,0,0,223,0,0,200,0,0,14,11,8116,115,124
11,9,2022,3,42,14,EXP,70.87,186,2.62,NF,66,122,112,59,18,4,0,0,0,253,0,0,229,0,0,15,11,9342,128,135
11,9,2022,3,45,10,EXP,67.45,200,2.96,NF,59,130,120,58,13,1,0,0,0,250,0,0,235,0,0,13,10,7703,128,138
11,9,2022,18,48,45,EXP,71.97,173,2.40,NF,70,125,119,56,8,3,0,0,0,238,0,0,215,0,0,16,13,9545,111,122
11,9,2022,18,50,37,EXP,58.39,148,2.53,NF,79,122,102,55,16,4,3,0,0,212,0,0,191,0,0,15,12,7750,107,120
11,9,2022,19,11,9,EXP,56.54,160,2.82,NF,78,120,115,46,17,5,0,0,0,210,0,0,193,0,0,12,10,7164,111,120
12,9,2022,22,18,2,EXP,75.53,199,2.63,NF,57,137,110,64,12,1,0,0,0,269,0,0,247,0,0,16,11,9143,132,139
12,9,2022,22,20,8,EXP,66.75,178,2.66,NF,72,132,100,60,13,3,1,0,0,230,0,0,210,0,0,12,7,8172,117,134
13,9,2022,1,29,17,EXP,69.69,179,2.56,NF,67,135,103,50,20,6,0,0,0,242,0,0,218,0,0,12,12,8575,114,129
13,9,2022,1,56,51,EXP,57.35,164,2.85,NF,92,120,90,56,19,4,0,0,0,200,0,0,183,0,0,7,9,6913,106,120
13,9,2022,2,10,39,EXP,61.34,137,2.23,NF,87,135,86,50,16,5,2,0,0,190,0,0,174,0,0,13,15,7969,100,107
13,9,2022,2,21,45,EXP,74.54,219,2.93,NF,61,123,125,58,12,2,0,0,0,260,0,0,242,0,0,10,6,9321,134,140
13,9,2022,2,43,4,EXP,52.32,123,2.35,NF,88,112,102,58,19,2,0,0,0,172,0,0,150,0,0,13,13,6958,102,108
13,9,2022,2,55,39,EXP,75.86,195,2.57,NF,62,142,105,49,17,6,0,0,0,265,0,0,240,0,0,16,9,8548,129,142
13,9,2022,3,13,33,EXP,63.90,147,2.30,NF,92,110,102,59,14,3,1,0,0,202,0,0,177,0,0,11,8,7883,104,107
13,9,2022,3,23,39,EXP,73.78,191,2.58,NF,59,129,109,69,13,2,0,0,0,249,0,0,225,0,0,13,10,8817,133,148
13,9,2022,3,34,6,EXP,62.41,170,2.72,NF,71,113,121,55,19,1,1,0,0,226,0,0,202,0,0,13,9,7478,117,135
13,9,2022,3,41,1,EXP,60.80,143,2.35,NF,78,126,102,51,17,7,0,0,0,210,0,0,184,0,0,15,16,7448,111,118
13,9,2022,3,51,53,EXP,73.81,184,2.49,NF,64,127,119,49,18,4,0,0,0,253,0,0,228,0,0,18,7,8838,130,136
13,9,2022,4,0,34,EXP,72.14,198,2.74,NF,54,146,110,54,13,4,0,0,0,256,0,0,234,0,0,14,9,8847,132,137
13,9,2022,5,12,46,EXP,63.42,178,2.80,NF,67,119,137,38,17,2,1,0,0,242,0,0,222,0,0,15,9,8471,118,128
13,9,2022,5,16,19,EXP,88.10,161,1.82,NF,75,122,107,57,17,3,0,0,0,214,0,0,191,0,0,12,8,11498,115,121
13,9,2022,5,33,1,EXP,65.16,167,2.56,NF,70,126,118,49,17,1,0,0,0,228,0,0,204,0,0,13,17,7558,124,132
13,9,2022,5,41,57,EXP,58.26,145,2.48,NF,82,128,99,55,16,1,0,0,0,194,0,0,173,0,0,12,7,7743,98,107
13,9,2022,5,54,49,EXP,71.21,163,2.28,NF,67,130,110,55,15,3,1,0,0,239,0,0,215,0,0,18,12,9207,120,129
13,9,2022,6,6,31,EXP,65.59,161,2.45,NF,73,130,120,43,13,0,2,0,0,224,0,0,201,0,0,15,15,7327,116,128
13,9,2022,6,19,34,EXP,64.27,144,2.24,NF,80,135,90,56,17,2,0,1,0,216,0,0,194,0,0,16,14,7780,103,109
13,9,2022,10,11,48,EXP,62.86,167,2.65,NF,74,117,122,49,15,3,1,0,0,224,0,0,197,0,0,13,10,8166,121,126
13,9,2022,12,19,26,EXP,62.47,184,2.94,NF,68,124,112,56,19,2,0,0,0,235,0,0,220,0,0,14,13,8159,121,131
13,9,2022,13,1,49,EXP,63.91,168,2.62,NF,71,135,100,53,18,3,1,0,0,229,0,0,203,0,0,13,10,8838,119,126
13,9,2022,13,5,3,EXP,69.56,179,2.57,NF,61,143,102,53,21,0,1,0,0,245,0,0,220,0,0,16,16,8981,124,130
13,9,2022,13,9,24,EXP,58.94,153,2.59,NF,67,119,124,60,10,1,0,0,0,224,0,0,202,0,0,17,13,7474,104,117
13,9,2022,13,19,11,EXP,56.03,157,2.80,NF,81,134,96,48,22,0,0,0,0,199,0,0,184,0,0,11,8,7201,108,119
13,9,2022,13,30,25,EXP,65.65,173,2.63,NF,65,135,115,48,15,2,0,1,0,237,0,0,215,0,0,15,13,8246,115,123
13,9,2022,14,16,21,EXP,71.48,174,2.43,NF,70,122,97,76,12,4,0,0,0,235,0,0,211,0,0,15,7,8352,129,142
13,9,2022,14,22,4,EXP,57.12,146,2.55,NF,87,119,105,48,20,0,2,0,0,195,0,0,174,0,0,11,15,7439,112,118
13,9,2022,15,30,4,EXP,77.13,177,2.29,NF,65,123,121,49,18,5,0,0,0,243,0,0,216,0,0,16,9,9857,126,137
13,9,2022,23,36,33,EXP,64.68,174,2.69,NF,68,129,113,48,17,5,1,0,0,227,0,0,207,0,0,12,10,8828,118,128
14,9,2022,2,25,17,EXP,70.66,176,2.49,NF,70,128,112,53,16,1,1,0,0,244,0,0,216,0,0,14,12,9495,123,129
14,9,2022,2,42,51,EXP,60.47,161,2.66,NF,78,127,103,52,16,3,2,0,0,204,0,0,190,0,0,11,10,7209,118,121
14,9,2022,2,52,34,EXP,61.17,137,2.23,NF,84,126,99,50,18,3,1,0,0,203,0,0,173,0,0,17,15,7424,101,106
14,9,2022,3,0,10,EXP,67.94,153,2.25,NF,75,142,96,48,16,3,1,0,0,220,0,0,193,0,0,18,17,9198,105,116
14,9,2022,3,4,18,EXP,83.84,209,2.49,NF,54,129,123,59,10,5,1,0,0,277,0,0,249,0,0,15,6,11022,133,158
14,9,2022,3,9,46,EXP,65.21,158,2.42,NF,69,141,97,48,19,6,1,0,0,229,0,0,201,0,0,17,10,8298,113,124
14,9,2022,3,26,15,EXP,65.11,162,2.48,NF,66,134,109,50,20,2,0,0,0,227,0,0,202,0,0,15,13,7884,114,124
14,9,2022,3,34,59,EXP,71.03,179,2.52,NF,65,138,101,62,10,5,0,0,0,246,0,0,219,0,0,13,9,8555,125,138
14,9,2022,5,54,33,EXP,72.52,195,2.68,NF,59,153,103,45,17,3,1,0,0,248,0,0,223,0,0,10,6,9030,123,141
14,9,2022,6,6,43,EXP,73.00,203,2.78,NF,68,110,121,68,11,3,0,0,0,254,0,0,229,0,0,11,2,8394,131,144
14,9,2022,6,11,49,EXP,70.62,181,2.56,NF,62,156,96,41,21,5,0,0,0,252,0,0,224,0,0,15,12,9053,120,124
14,9,2022,6,20,17,EXP,62.55,155,2.47,NF,87,115,103,51,19,5,1,0,0,215,0,0,195,0,0,15,14,8359,108,113
14,9,2022,6,39,25,EXP,59.83,148,2.47,NF,76,129,100,61,13,2,0,0,0,221,0,0,191,0,0,16,13,7301,109,114
14,9,2022,6,42,8,EXP,63.58,191,3.00,NF,58,138,107,65,13,0,0,0,0,252,0,0,228,0,0,14,5,8030,128,144
14,9,2022,6,51,0,EXP,69.26,177,2.55,NF,70,131,102,60,15,3,0,0,0,242,0,0,215,0,0,14,9,9277,123,134
14,9,2022,7,6,53,EXP,66.31,196,2.95,NF,58,135,118,50,17,2,1,0,0,242,0,0,228,0,0,12,11,8264,124,131
14,9,2022,7,22,41,EXP,55.06,157,2.85,NF,97,100,106,58,18,1,1,0,0,192,0,0,181,0,0,8,5,6981,106,117
14,9,2022,7,35,53,EXP,54.02,145,2.68,NF,90,131,84,56,16,4,0,0,0,200,0,0,179,0,0,11,12,6872,97,108
14,9,2022,9,36,35,EXP,59.25,159,2.68,NF,79,123,105,56,15,2,1,0,0,227,0,0,196,0,0,11,11,7792,107,121
14,9,2022,10,1,38,EXP,68.52,176,2.56,NF,71,128,121,40,17,4,0,0,0,238,0,0,213,0,0,13,13,8531,122,126
14,9,2022,10,19,12,EXP,69.22,171,2.47,NF,73,122,115,51,18,2,0,0,0,236,0,0,212,0,0,15,11,8534,122,129
15,9,2022,3,11,31,EXP,74.97,188,2.50,NF,56,138,114,54,18,1,0,0,0,261,0,0,229,0,0,16,9,8408,125,136
15,9,2022,3,21,21,EXP,67.18,166,2.47,NF,73,128,98,61,16,5,0,0,0,217,0,0,195,0,0,11,10,8075,119,132
15,9,2022,3,28,23,EXP,77.16,216,2.79,NF,63,131,109,60,15,3,0,0,0,262,0,0,240,0,0,10,10,9441,134,155
15,9,2022,3,34,59,EXP,71.54,164,2.29,NF,76,138,88,58,19,2,0,0,0,227,0,0,204,0,0,15,7,8592,109,117
15,9,2022,3,59,44,EXP,72.24,184,2.54,NF,59,146,100,59,15,2,0,0,0,253,0,0,231,0,0,15,11,8387,126,129
15,9,2022,4,11,39,EXP,55.18,131,2.37,NF,88,124,86,60,20,3,0,0,0,190,0,0,167,0,0,14,14,6531,105,113
15,9,2022,8,15,29,EXP,63.03,166,2.63,NF,72,138,106,44,16,4,1,0,0,229,0,0,205,0,0,15,13,7498,123,127
15,9,2022,8,28,35,EXP,57.95,172,2.96,NF,78,143,89,53,16,1,1,0,0,215,0,0,195,0,0,8,7,7565,109,121
15,9,2022,8,49,19,EXP,66.30,184,2.77,NF,67,152,93,45,20,3,1,0,0,235,0,0,216,0,0,10,12,7790,122,135
15,9,2022,11,43,0,EXP,79.83,203,2.54,NF,62,137,111,54,12,4,1,0,0,259,0,0,233,0,0,10,8,10641,128,144
15,9,2022,12,42,39,EXP,64.14,179,2.79,NF,73,125,118,46,15,4,0,0,0,220,0,0,200,0,0,11,7,8547,112,118
15,9,2022,12,56,2,EXP,53.41,153,2.86,NF,84,115,106,54,18,3,1,0,0,201,0,0,181,0,0,13,11,6729,107,117
15,9,2022,13,22,36,EXP,60.59,142,2.34,NF,86,122,103,48,18,4,0,0,0,209,0,0,185,0,0,15,12,7551,100,110
15,9,2022,13,31,48,EXP,63.13,175,2.77,NF,70,131,110,51,16,3,0,0,0,229,0,0,211,0,0,14,9,7767,120,124
15,9,2022,13,37,48,EXP,70.99,196,2.76,NF,61,140,104,59,14,3,0,0,0,259,0,0,234,0,0,14,10,8505,135,141
15,9,2022,13,59,10,EXP,56.00,137,2.44,NF,77,141,97,45,15,6,0,0,0,204,0,0,178,0,0,17,13,7070,103,109
16,9,2022,4,38,9,EXP,79.02,197,2.49,NF,58,141,114,51,17,0,0,0,0,265,0,0,238,0,0,14,14,9293,125,134
16,9,2022,4,42,59,EXP,66.75,159,2.38,NF,69,131,123,43,11,4,0,0,0,223,0,0,200,0,0,15,17,8242,116,120
16,9,2022,4,51,48,EXP,59.85,161,2.69,NF,65,148,100,46,19,3,0,0,0,234,0,0,210,0,0,19,13,7348,117,125
16,9,2022,4,58,56,EXP,69.86,188,2.69,NF,59,138,107,55,18,4,0,0,0,266,0,0,231,0,0,16,13,8830,132,141
16,9,2022,5,11,50,EXP,74.18,168,2.26,NF,62,162,87,49,16,4,1,0,0,241,0,0,215,0,0,17,13,9600,124,134
16,9,2022,5,16,20,EXP,64.77,151,2.33,NF,79,118,109,58,12,5,0,0,0,211,0,0,193,0,0,15,13,8194,111,113
16,9,2022,8,14,23,EXP,69.64,182,2.61,NF,59,149,107,50,12,3,1,0,0,260,0,0,235,0,0,18,6,8773,113,131
16,9,2022,8,17,29,EXP,61.18,161,2.63,NF,73,124,113,50,19,2,0,0,0,230,0,0,203,0,0,13,10,8079,110,120
16,9,2022,8,24,58,EXP,65.44,145,2.21,NF,68,137,106,48,18,4,0,0,0,227,0,0,201,0,0,17,15,8989,111,121
16,9,2022,9,52,28,EXP,74.08,185,2.49,NF,69,129,101,58,21,2,1,0,0,247,0,0,218,0,0,14,10,9549,120,136
16,9,2022,10,9,57,EXP,79.41,195,2.45,NF,62,124,116,60,18,0,0,1,0,261,0,0,232,0,0,14,11,9859,127,139
16,9,2022,10,14,9,EXP,60.25,151,2.50,NF,84,126,98,47,20,6,0,0,0,202,0,0,181,0,0,12,9,7328,106,120
16,9,2022,11,50,48,EXP,64.26,166,2.58,NF,78,122,107,50,19,5,0,0,0,217,0,0,191,0,0,12,13,8150,117,127
16,9,2022,12,3,56,EXP,70.73,188,2.65,NF,58,128,115,64,12,4,0,0,0,250,0,0,223,0,0,16,11,8969,120,134
16,9,2022,12,7,37,EXP,66.27,188,2.83,NF,70,123,116,53,17,2,0,0,0,229,0,0,212,0,0,10,7,8728,125,136
16,9,2022,12,9,28,EXP,70.00,191,2.72,NF,63,135,114,46,18,3,2,0,0,256,0,0,224,0,0,14,9,9645,124,134
16,9,2022,12,24,12,EXP,67.57,182,2.69,NF,69,129,106,57,17,3,0,0,0,250,0,0,220,0,0,14,8,8571,126,131
16,9,2022,12,32,28,EXP,58.69,157,2.67,NF,67,128,113,54,15,4,0,0,0,223,0,0,199,0,0,18,13,7845,119,127
16,9,2022,12,36,51,EXP,71.37,210,2.94,NF,60,135,103,62,21,0,0,0,0,263,0,0,238,0,0,12,9,9322,132,145
16,9,2022,12,46,11,EXP,65.14,194,2.97,NF,60,134,110,60,14,3,0,0,0,250,0,0,228,0,0,12,9,8196,129,137
16,9,2022,12,48,54,EXP,63.30,160,2.52,NF,75,116,114,53,19,4,0,0,0,229,0,0,200,0,0,16,11,7846,118,125
17,9,2022,4,26,26,EXP,64.99,188,2.89,NF,75,117,124,41,22,2,0,0,0,231,0,0,208,0,0,7,5,7776,125,135
17,9,2022,4,50,25,EXP,67.97,174,2.55,NF,63,131,108,56,19,4,0,0,0,241,0,0,220,0,0,15,11,8521,129,135
17,9,2022,5,12,18,EXP,70.96,180,2.53,NF,70,133,104,49,18,7,0,0,0,238,0,0,215,0,0,15,10,8512,127,134
17,9,2022,5,17,49,EXP,79.58,196,2.46,NF,62,123,114,61,20,1,0,0,0,249,0,0,227,0,0,13,3,10859,132,143
17,9,2022,5,20,50,EXP,78.20,177,2.26,NF,69,131,109,53,16,2,1,0,0,229,0,0,210,0,0,14,10,9840,122,138
17,9,2022,10,13,17,EXP,76.01,170,2.23,NF,68,126,110,60,14,3,0,0,0,233,0,0,212,0,0,15,7,8706,123,134
17,9,2022,10,46,3,EXP,63.44,166,2.61,NF,75,121,103,65,13,4,0,0,0,222,0,0,202,0,0,13,9,7227,126,136
17,9,2022,10,49,33,EXP,73.39,182,2.47,NF,66,125,113,63,11,3,0,0,0,241,0,0,219,0,0,13,14,9403,131,134
17,9,2022,14,49,4,EXP,67.87,175,2.57,NF,57,145,118,45,12,4,0,0,0,227,0,0,211,0,0,16,12,7723,123,132
17,9,2022,14,55,11,EXP,66.57,173,2.59,NF,68,139,104,47,15,6,2,0,0,231,0,0,208,0,0,13,11,7781,123,129
17,9,2022,14,58,7,EXP,74.83,182,2.43,NF,71,127,114,50,18,1,0,0,0,244,0,0,219,0,0,14,11,9746,117,130
17,9,2022,15,8,25,EXP,64.14,193,3.00,NF,62,138,107,56,13,5,0,0,0,243,0,0,229,0,0,13,10,7975,121,136
17,9,2022,15,17,20,EXP,61.75,159,2.57,NF,93,105,109,46,25,3,0,0,0,201,0,0,186,0,0,12,3,7932,107,113
17,9,2022,15,30,4,EXP,63.08,180,2.85,NF,65,139,107,50,14,6,0,0,0,230,0,0,217,0,0,12,9,7147,123,138
17,9,2022,15,42,33,EXP,68.68,185,2.69,NF,66,126,112,54,20,3,0,0,0,243,0,0,223,0,0,14,9,8942,119,130
17,9,2022,18,20,3,EXP,68.42,163,2.38,NF,72,142,92,55,13,6,1,0,0,220,0,0,199,0,0,13,11,7984,113,121
17,9,2022,18,22,58,EXP,72.66,194,2.66,NF,71,132,109,47,17,4,1,0,0,251,0,0,226,0,0,12,6,9381,126,135
17,9,2022,18,40,56,EXP,69.09,159,2.30,NF,82,118,101,58,18,4,0,0,0,219,0,0,194,0,0,15,15,8532,115,128
17,9,2022,18,47,13,EXP,67.67,175,2.58,NF,74,126,104,57,14,6,0,0,0,220,0,0,201,0,0,10,11,8481,119,127
17,9,2022,18,51,46,EXP,66.22,179,2.70,NF,77,116,111,57,17,2,1,0,0,231,0,0,205,0,0,11,6,8413,112,126
17,9,2022,18,52,59,EXP,66.38,194,2.92,NF,65,145,116,43,9,3,0,0,0,248,0,0,224,0,0,11,13,8268,118,132
17,9,2022,18,55,36,EXP,65.95,159,2.41,NF,63,135,121,47,9,6,0,0,0,234,0,0,204,0,0,18,12,8200,116,124
17,9,2022,19,3,8,EXP,77.54,187,2.41,NF,59,144,100,57,19,2,0,0,0,249,0,0,227,0,0,17,13,10181,123,132
17,9,2022,19,14,30,EXP,78.99,203,2.56,NF,68,127,108,53,23,2,0,0,0,258,0,0,241,0,0,11,7,10158,125,148
17,9,2022,19,21,0,EXP,77.26,164,2.12,NF,77,127,110,49,12,6,0,0,0,232,0,0,206,0,0,14,14,9996,114,124
18,9,2022,3,5,18,EXP,65.98,187,2.83,NF,64,132,115,54,12,4,0,0,0,250,0,0,230,0,0,16,7,7978,122,138
18,9,2022,3,11,55,EXP,65.38,150,2.29,NF,83,135,99,37,23,3,0,1,0,211,0,0,189,0,0,14,15,8492,108,117
18,9,2022,3,14,59,EXP,66.89,174,2.60,NF,84,111,109,57,17,2,1,0,0,221,0,0,202,0,0,10,10,8526,114,124
18,9,2022,3,19,51,EXP,66.86,169,2.52,NF,63,143,103,46,24,2,0,0,0,243,0,0,222,0,0,21,14,8731,126,132
18,9,2022,3,23,33,EXP,61.60,146,2.37,NF,80,122,99,56,22,2,0,0,0,205,0,0,181,0,0,13,15,7578,109,119
18,9,2022,3,40,32,EXP,76.14,202,2.65,NF,62,135,109,61,12,2,0,0,0,272,0,0,241,0,0,13,11,9836,131,142
18,9,2022,4,12,8,EXP,77.06,199,2.58,NF,60,156,92,47,18,5,3,0,0,265,0,0,243,0,0,14,4,9043,124,130
18,9,2022,20,14,20,EXP,65.74,189,2.87,NF,66,130,110,56,18,1,0,0,0,250,0,0,229,0,0,14,11,8419,122,131
18,9,2022,20,18,13,EXP,70.30,186,2.64,NF,61,132,115,47,25,1,0,0,0,262,0,0,233,0,0,14,10,8801,131,135
18,9,2022,20,28,10,EXP,77.99,200,2.56,NF,55,130,130,54,10,2,0,0,0,263,0,0,243,0,0,13,14,9394,130,136
18,9,2022,20,43,34,EXP,73.21,194,2.64,NF,58,134,130,41,15,2,1,0,0,259,0,0,235,0,0,16,12,9476,127,136
19,9,2022,16,17,23,EXP,68.30,192,2.81,NF,54,136,118,57,13,3,0,0,0,261,0,0,233,0,0,15,10,9036,131,138
19,9,2022,16,34,26,EXP,62.58,169,2.70,NF,80,123,96,58,19,5,0,0,0,222,0,0,198,0,0,12,10,8864,117,125
19,9,2022,16,38,25,EXP,93.33,195,2.08,NF,63,124,121,58,13,2,0,0,0,238,0,0,221,0,0,11,4,14309,128,134
19,9,2022,17,17,7,EXP,66.13,174,2.63,NF,86,116,103,46,20,8,2,0,0,222,0,0,198,0,0,9,5,8057,118,126
19,9,2022,17,31,50,EXP,53.99,132,2.44,NF,86,104,113,57,15,5,1,0,0,182,0,0,165,0,0,13,20,6496,107,111
19,9,2022,17,39,15,EXP,55.22,155,2.80,NF,95,108,108,57,10,1,2,0,0,199,0,0,177,0,0,10,7,6848,108,120
19,9,2022,20,46,33,EXP,71.91,195,2.71,NF,60,122,118,58,22,1,0,0,0,254,0,0,229,0,0,13,7,9622,128,141
19,9,2022,20,56,43,EXP,61.39,154,2.50,NF,76,140,92,52,14,5,1,1,0,212,0,0,191,0,0,13,12,8402,109,113
19,9,2022,20,59,46,EXP,59.11,166,2.80,NF,85,114,101,57,22,1,1,0,0,215,0,0,196,0,0,13,9,7464,117,127
20,9,2022,8,14,29,EXP,58.64,144,2.45,NF,88,116,91,62,21,3,0,0,0,188,0,0,167,0,0,10,8,7712,102,116
20,9,2022,10,12,39,EXP,69.94,174,2.48,NF,72,128,112,47,17,4,1,0,0,241,0,0,213,0,0,13,9,9351,117,131
20,9,2022,10,16,29,EXP,66.86,194,2.90,NF,50,159,113,47,10,2,0,0,0,257,0,0,236,0,0,13,11,8258,127,138
20,9,2022,10,30,53,EXP,70.68,165,2.33,NF,79,114,109,59,15,5,0,0,0,225,0,0,204,0,0,14,8,8563,114,114
20,9,2022,12,42,51,EXP,66.28,166,2.50,NF,64,129,109,63,14,2,0,0,0,238,0,0,215,0,0,16,16,7857,121,130
20,9,2022,12,45,12,EXP,69.98,192,2.74,NF,60,144,112,43,18,2,2,0,0,249,0,0,230,0,0,14,9,8814,128,133
20,9,2022,13,1,25,EXP,63.24,187,2.95,NF,69,141,100,49,22,0,0,0,0,230,0,0,215,0,0,10,10,7995,123,133
20,9,2022,13,28,38,EXP,69.46,203,2.92,NF,47,149,121,51,13,0,0,0,0,266,0,0,246,0,0,15,8,8732,130,140
20,9,2022,13,32,12,EXP,66.53,202,3.03,NF,57,144,116,44,14,6,0,0,0,264,0,0,240,0,0,13,13,8737,120,131
20,9,2022,13,53,28,EXP,64.63,180,2.78,NF,65,121,132,47,12,2,2,0,0,233,0,0,211,0,0,11,10,8259,121,129
20,9,2022,14,4,55,EXP,60.26,175,2.90,NF,76,136,97,50,21,1,0,0,0,219,0,0,202,0,0,11,6,7690,118,127
20,9,2022,14,22,17,EXP,74.66,192,2.57,NF,64,132,105,62,15,2,1,0,0,253,0,0,227,0,0,13,9,10699,125,149
20,9,2022,15,1,58,EXP,68.34,166,2.42,NF,73,130,102,57,18,1,0,0,0,208,0,0,191,0,0,11,10,9229,120,134
21,9,2022,13,53,31,EXP,56.97,144,2.52,NF,96,133,76,56,12,6,2,0,0,186,0,0,170,0,0,10,14,8181,97,104
21,9,2022,16,25,51,EXP,71.54,204,2.85,NF,60,143,113,49,13,2,1,0,0,262,0,0,240,0,0,13,7,8829,124,131
21,9,2022,16,42,35,EXP,67.78,154,2.27,NF,79,118,106,57,19,1,1,0,0,237,0,0,208,0,0,18,8,8516,116,125
21,9,2022,16,56,35,EXP,67.05,175,2.60,NF,84,133,90,48,19,6,1,0,0,224,0,0,203,0,0,10,10,8081,116,126
21,9,2022,17,8,54,EXP,57.47,167,2.90,NF,82,116,106,55,15,7,0,0,0,209,0,0,195,0,0,10,8,6771,108,118
21,9,2022,17,48,28,EXP,67.08,166,2.47,NF,66,142,102,45,24,2,0,0,0,248,0,0,221,0,0,19,13,8393,116,124
21,9,2022,19,33,12,EXP,74.10,200,2.69,NF,67,138,102,51,19,4,0,0,0,251,0,0,229,0,0,12,9,10259,126,138
21,9,2022,20,6,8,EXP,60.09,176,2.92,NF,66,139,107,57,10,2,0,0,0,231,0,0,212,0,0,15,9,7264,115,128
21,9,2022,20,29,25,EXP,56.99,167,2.93,NF,73,141,95,46,19,6,1,0,0,220,0,0,201,0,0,12,8,7115,105,115
22,9,2022,9,6,51,EXP,70.12,150,2.13,NF,79,124,111,57,8,2,0,0,0,226,0,0,202,0,0,17,13,8908,103,108
22,9,2022,12,44,43,EXP,72.14,156,2.16,NF,73,135,106,46,19,1,1,0,0,227,0,0,199,0,0,17,15,10439,117,130
22,9,2022,18,41,24,EXP,61.72,150,2.43,NF,77,124,107,50,18,5,0,0,0,221,0,0,197,0,0,16,13,8404,107,117
22,9,2022,18,50,21,EXP,64.17,177,2.75,NF,66,135,108,55,15,1,1,0,0,239,0,0,220,0,0,16,8,8777,121,128
22,9,2022,19,34,41,EXP,56.58,133,2.35,NF,96,121,92,47,16,7,1,1,0,181,0,0,161,0,0,11,10,7075,101,107
22,9,2022,19,36,44,EXP,64.27,166,2.58,NF,72,129,110,49,19,2,0,0,0,230,0,0,206,0,0,16,13,8578,115,127
23,9,2022,21,46,43,EXP,72.68,184,2.53,NF,61,139,110,56,13,2,0,0,0,252,0,0,230,0,0,13,12,8980,118,133
23,9,2022,21,48,22,EXP,68.35,164,2.39,NF,67,134,104,56,19,1,0,0,0,225,0,0,199,0,0,14,11,8422,115,118
23,9,2022,22,12,45,EXP,74.15,174,2.34,NF,81,128,88,58,22,4,0,0,0,226,0,0,202,0,0,12,7,10279,122,130
23,9,2022,23,15,31,EXP,76.59,212,2.76,NF,42,144,133,54,4,4,0,0,0,286,0,0,255,0,0,16,12,9183,139,150
24,9,2022,20,37,10,EXP,61.77,174,2.81,NF,76,108,125,60,12,0,0,0,0,220,0,0,199,0,0,10,12,8136,115,130
24,9,2022,20,45,28,EXP,79.94,171,2.13,NF,68,126,120,50,13,2,2,0,0,239,0,0,215,0,0,15,15,10372,121,133
27,9,2022,23,29,29,EXP,67.25,149,2.21,NF,80,136,95,49,13,7,1,0,0,203,0,0,186,0,0,15,10,8176,109,122
27,9,2022,23,48,11,EXP,80.08,203,2.53,NF,60,138,96,62,20,5,0,0,0,249,0,0,232,0,0,12,6,9886,133,143
27,9,2022,23,53,19,EXP,89.20,145,1.62,NF,79,135,102,42,15,8,0,0,0,200,0,0,179,0,0,14,17,11481,108,113
28,9,2022,16,36,51,EXP,74.27,185,2.49,NF,60,133,109,56,22,1,0,0,0,235,0,0,221,0,0,13,12,9816,130,138
28,9,2022,16,42,24,EXP,68.05,171,2.51,NF,78,127,115,39,14,7,1,0,0,212,0,0,194,0,0,10,10,8502,112,125
28,9,2022,17,26,53,EXP,69.74,167,2.39,NF,65,131,111,43,28,2,1,0,0,237,0,0,214,0,0,16,16,9030,120,131
28,9,2022,17,31,37,EXP,69.22,191,2.75,NF,64,136,112,49,15,4,1,0,0,236,0,0,221,0,0,10,8,9306,124,127
